parent_sku,store,store_name,product,category,subcategory,sizes_selling,sizes_total,product_age_weeks,stock_on_hand,weeks_of_cover,current_list_price,current_price,current_discount,current_velocity,recommended_price,recommended_discount,expected_velocity,current_weekly_rev,expected_weekly_rev,rev_delta,urgency,reasons,model_confidence,confidence_tier,action_type
NIHV4525001,2021,Bold Puerto Montt,AIR MAX DN8 SE,Footwear,Street,1,10,14,,,219990,149990,30%,1.0,199990,20%,0.8,149990,149992,2,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.003,SPECULATIVE,increase
NIIB3731200,2032,Bold Tobalaba,JORDAN SESSION,Footwear,Street,1,10,18,,,102990,59990,40%,1.0,79990,30%,0.8,59990,59992,2,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIIB3731200,2037,Bold Vespucio III,JORDAN SESSION,Footwear,Street,1,10,14,,,102990,59990,40%,1.0,79990,30%,0.8,59990,59992,2,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIIB3731600,2028,Bold Costanera II,JORDAN SESSION,Footwear,Street,1,10,25,,,102990,59990,40%,1.0,79990,30%,0.8,59990,59992,2,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIIF1266010,2031,Bold Valdivia,HOODIE M NK AIR PO,Apparel,Top,1,4,6,,,82990,59990,20%,1.0,79990,15%,0.8,59990,59992,2,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NP95D746G0T,2006,Bold El Trébol,HOODIEJDB MJ MVP FT HBR PO BLK,Apparel,Top,1,4,34,,,56990,29990,40%,1.0,39990,30%,0.8,29990,29992,2,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.007,SPECULATIVE,increase
NP95F098023,2036,Bold Chiloé,Pant JDB MJ MVP HBR Blk,Apparel,Bottom,1,4,24,,,49990,29990,40%,1.0,39990,30%,0.8,29990,29992,2,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.996,SPECULATIVE,increase
PM09113702,2037,Bold Vespucio III,BOLSO MINI ARCHIVE Grip T/ OSFA,Equipment,BAG,1,1,29,,,52990,29990,40%,1.0,39990,30%,0.8,29990,29992,2,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado; Size curve healthy (1/1),0.999,SPECULATIVE,increase
PM39520579,2037,Bold Vespucio III,Suede XL,Footwear,Street,1,15,19,,,89990,59990,30%,1.0,79990,20%,0.8,59990,59992,2,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJV9986,2037,Bold Vespucio III,TEAMGEIST CAP BLACK,Equipment,JOCKEY,1,1,27,,,19990,12990,30%,1.0,16990,20%,0.8,12990,12742,-247,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado; Size curve healthy (1/1),1.0,SPECULATIVE,increase
ADJX5264,2028,Bold Costanera II,Polera ss MGREYH,Apparel,Top,1,4,26,,,22990,12990,40%,1.0,16990,30%,0.8,12990,12742,-247,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
PM02599402,2037,Bold Vespucio III,JOCKEY ESS METAL PUMA CAT,Equipment,JOCKEY,1,2,15,,,14990,9990,30%,2.2,12990,20%,1.7,22477,21920,-556,INCREASE,Selling 2.2 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
NIIH1169100,2012,Bold Vivo Coquimbo,POLERA U NSW LSE LOVE IN AIR,Apparel,Top,1,4,0,,,36990,29990,20%,1.0,34990,15%,0.8,29990,29281,-708,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price,0.159,LOW,increase
ADIJ7055,2029,Bold Parque Arauco II,pant FIREBIRD TP BLACK/WHITE,Apparel,Bottom,1,4,34,,,59990,34990,40%,1.0,44990,30%,0.8,34990,33742,-1247,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.996,SPECULATIVE,increase
ADJC7877,AB20,Centro Logistico Bold,PANTS MEBLDE,Apparel,Bottom,1,4,31,,,59990,34990,40%,1.0,44990,30%,0.8,34990,33742,-1247,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJW5874,2028,Bold Costanera II,Polera ss TEAMGEIST WHITE/BLACK,Apparel,Top,1,4,27,,,32990,19990,40%,1.0,24990,30%,0.8,19990,18742,-1247,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJW6647,2002,Bold Plaza Norte,Polera ss INTERCON AURIVY,Apparel,Top,1,4,29,,,32990,19990,40%,1.0,24990,30%,0.8,19990,18742,-1247,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJX2707,2028,Bold Costanera II,Polera ss 3 STRIPES BLACK,Apparel,Top,1,4,22,,,32990,19990,40%,1.0,24990,30%,0.8,19990,18742,-1247,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJX5265,2026,Bold La Serena,Polera ss CLOWHI,Apparel,Top,1,4,29,,,22990,19990,15%,1.0,24990,Full price,0.8,19990,18742,-1247,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.105,SPECULATIVE,increase
ADJX7977,2023,Bold Alto Las Condes,Cap SKATE HAT 2 OLISTR,Equipment,JOCKEY,1,1,26,,,29990,19990,30%,1.0,24990,20%,0.8,19990,18742,-1247,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado; Size curve healthy (1/1),1.0,SPECULATIVE,increase
NE60691172,2022,Bold Antofagasta,CAP 5950 SF GIANTS BEIGE PIN T/738,Equipment,JOCKEY,1,5,27,,,52990,34990,30%,1.0,44990,20%,0.8,34990,33742,-1247,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHQ2088007,2021,Bold Puerto Montt,JORDAN MAX AURA 7 BT N°5C,Footwear,Street,1,6,20,,,59990,34990,40%,1.0,44990,30%,0.8,34990,33742,-1247,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIHQ3716010,2004,Bold Plaza Oeste,POLERA M NSW APLA,Apparel,Street,1,4,19,,,26990,19990,30%,1.0,24990,20%,0.8,19990,18742,-1247,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.23,SPECULATIVE,increase
NIHQ3716010,2017,Bold Independencia,POLERA M NSW APLA,Apparel,Street,1,4,19,,,26990,19990,30%,1.0,24990,20%,0.8,19990,18742,-1247,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJX3198,2012,Bold Vivo Coquimbo,Bag LEO S BROSTR/BLACK,Equipment,BAG,1,1,26,,,32990,19990,40%,1.2,24990,30%,0.9,24987,23428,-1559,INCREASE,Selling 1.2 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating; Size curve healthy (1/1),1.0,SPECULATIVE,increase
ADJX7977,2025,Bold Maipu,Cap SKATE HAT 2 OLISTR,Equipment,JOCKEY,1,1,26,,,29990,19990,30%,1.2,24990,20%,0.9,24987,23428,-1559,INCREASE,Selling 1.2 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating; Size curve healthy (1/1),1.0,SPECULATIVE,increase
ADJX5264,2026,Bold La Serena,Polera ss MGREYH,Apparel,Top,1,4,26,,,22990,16990,30%,1.0,19990,20%,0.8,16990,14992,-1997,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.132,SPECULATIVE,increase
ADJZ8278,2034,Bold San Bernardo,Polera SS TEAMGEIST BLACK,Apparel,Top,1,4,29,,,27990,16990,40%,1.0,19990,30%,0.8,16990,14992,-1997,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.996,SPECULATIVE,increase
PM40203101,2029,Bold Parque Arauco II,INVERSE GENERATE,Footwear,Street,1,8,23,,,84990,49990,40%,1.0,59990,30%,0.8,49990,47618,-2371,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price,0.078,MEDIUM,increase
NP95D628001,2004,Bold Plaza Oeste,POLERA MJ JD AIR STRETCH,Apparel,Top,1,4,3,,,24990,19990,20%,2.0,24990,15%,1.5,39980,37485,-2495,INCREASE,Selling 2.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.014,SPECULATIVE,increase
PM63659666,2029,Bold Parque Arauco II,WARDROBE ESS CYAN T/ M,Apparel,Top,2,3,0,,,24990,19990,15%,2.0,24990,Full price,1.5,39980,37485,-2495,INCREASE,Selling 2.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.222,SPECULATIVE,increase
NIAR4997324,2025,Bold Maipu,Polera M NSW CLUB,Apparel,Street,1,4,19,,,26990,16990,40%,1.2,19990,30%,0.9,21237,18740,-2496,INCREASE,Selling 1.2 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado; Sales accelerating,1.0,SPECULATIVE,increase
ADIH6754,2028,Bold Costanera II,CAMPUS 00s BRN/BLACK/WHT,Footwear,Street,1,8,12,,,99990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
ADJC7877,2028,Bold Costanera II,PANTS MEBLDE,Apparel,Bottom,1,4,31,,,59990,39990,30%,1.0,49990,20%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJN2816,2011,Bold Imperio,Jkt MUFC ICON TT UTIBLK,Apparel,Top,1,4,29,,,99990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJW5872,2013,Bold Plaza Arica,Polera ss TEAMGEIST BLACK,Apparel,Top,1,4,29,,,32990,24990,20%,1.0,29990,15%,0.8,24990,22492,-2497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJW5872,2020,Bold Florida Center,Polera ss TEAMGEIST BLACK,Apparel,Top,1,4,27,,,32990,24990,20%,1.0,29990,15%,0.8,24990,22492,-2497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJW5877,2013,Bold Plaza Arica,Polera SS JACQUARD WHITE/BLACK,Apparel,Top,1,4,28,,,39990,24990,40%,1.0,29990,30%,0.8,24990,22492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
ADJY6323,2002,Bold Plaza Norte,Jkt TEAMGEIST TT BLACK/SIGGNR,Apparel,Top,1,4,26,,,69990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.996,SPECULATIVE,increase
ADKI8612,AB20,Centro Logistico Bold,CAMPUS 00s LISTR/OWHITE,Footwear,Street,1,8,11,,,99990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
CVA16123C,AB20,Centro Logistico Bold,CHUCK TAYLOR BLACK,Footwear,Street,1,1,1,,,79990,54990,30%,1.0,69990,20%,0.8,54990,52492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado; Size curve healthy (1/1),0.978,SPECULATIVE,increase
NBGR530KA,2002,Bold Plaza Norte,GR530KA GREY,Footwear,Street,1,8,29,,,74990,54990,20%,1.0,69990,15%,0.8,54990,52492,-2497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NBU740BB2,2034,Bold San Bernardo,U740BB2 Brw,Footwear,Street,1,9,13,,,99990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NBU9060493,2004,Bold Plaza Oeste,9060 BROWN,Footwear,Street,1,8,3,,,154990,129990,15%,1.0,169990,Full price,0.8,129990,127492,-2497,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.176,SPECULATIVE,increase
NBU906079E,2006,Bold El Trébol,U906079E BLK,Footwear,Street,1,8,6,,,154990,129990,15%,1.0,169990,Full price,0.8,129990,127492,-2497,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
NE60597590,2028,Bold Costanera II,Polera ss New York Ynkes WHT,Apparel,Top,1,4,23,,,64990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NE60684282,2028,Bold Costanera II,JACKET BOMBER NY YANKEES BLK,Apparel,Street,1,4,32,,,104990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIDZ2795606,2028,Bold Costanera II,W NIKE CORTEZ TXT,Footwear,Street,1,8,2,,,102990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIFB9107010,2006,Bold El Trébol,NIKE DUNK LOW BTE N°9C,Footwear,Street,1,6,13,,,64990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.994,SPECULATIVE,increase
NIFB9107010,2008,Bold Calama,NIKE DUNK LOW BTE N°9C,Footwear,Street,1,6,13,,,64990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.005,SPECULATIVE,increase
NIFB9107010,2023,Bold Alto Las Condes,NIKE DUNK LOW BTE N°9C,Footwear,Street,1,6,13,,,64990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIFB9107010,2035,Bold Talca,NIKE DUNK LOW BTE N°9C,Footwear,Street,1,6,13,,,64990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIFB9107010,2037,Bold Vespucio III,NIKE DUNK LOW BTE N°9C,Footwear,Street,1,6,13,,,64990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIFB9109010,2008,Bold Calama,NIKE DUNK LOW BG N°6Y,Footwear,Street,1,8,13,,,102990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
NIFB9109010,2011,Bold Imperio,NIKE DUNK LOW BG N°6Y,Footwear,Street,1,8,12,,,102990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
NIFB9109010,2023,Bold Alto Las Condes,NIKE DUNK LOW BG N°6Y,Footwear,Street,1,8,12,,,102990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
NIFB9109010,2024,Bold Puente,NIKE DUNK LOW BG N°6Y,Footwear,Street,1,8,12,,,102990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIFB9109010,2036,Bold Chiloé,NIKE DUNK LOW BG N°6Y,Footwear,Street,1,8,13,,,102990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIFB9109125,2032,Bold Tobalaba,"NIKE DUNK LOW BG N°3,5Y",Footwear,Street,1,6,18,,,102990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.992,SPECULATIVE,increase
NIFB9109125,AB20,Centro Logistico Bold,"NIKE DUNK LOW BG N°3,5Y",Footwear,Street,1,6,18,,,102990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.005,SPECULATIVE,increase
NIFN3886010,2002,Bold Plaza Norte,POLERON NK CLUB BB,Apparel,Street,1,4,1,,,54990,39990,20%,1.0,49990,15%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.138,SPECULATIVE,increase
NIHF3255040,2029,Bold Parque Arauco II,JORDAN FLIGHT COURT,Footwear,Street,1,10,12,,,116990,69990,40%,1.0,89990,30%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHF9333077,2008,Bold Calama,JKT M J BRK DRAFT,Apparel,Street,1,4,34,,,94990,69990,20%,1.0,89990,15%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,0.991,SPECULATIVE,increase
NIHJ0273657,2005,Bold Ahumada,Hoodie M NIKE AIR FLC PO,Apparel,Street,1,4,33,,,74990,54990,30%,1.0,69990,20%,0.8,54990,52492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.008,SPECULATIVE,increase
NIHJ0273657,2017,Bold Independencia,Hoodie M NIKE AIR FLC PO,Apparel,Street,1,4,32,,,74990,54990,30%,1.0,69990,20%,0.8,54990,52492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.008,SPECULATIVE,increase
NIHJ0772410,2002,Bold Plaza Norte,POLERA U NSW OC PK B LBR,Apparel,Street,1,4,31,,,36990,24990,40%,1.0,29990,30%,0.8,24990,22492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHJ1990297,2035,Bold Talca,PANT M NK CLUB WVN CARGO,Apparel,Street,1,4,34,,,59990,39990,30%,1.0,49990,20%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.996,SPECULATIVE,increase
NIHJ1990297,2036,Bold Chiloé,PANT M NK CLUB WVN CARGO,Apparel,Street,1,4,33,,,59990,39990,30%,1.0,49990,20%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.999,SPECULATIVE,increase
NIHQ0506060,2006,Bold El Trébol,"JORDAN CMFT ERA BG N°4,5Y",Footwear,Street,1,8,10,,,99990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.994,SPECULATIVE,increase
NIHQ0506060,2017,Bold Independencia,"JORDAN CMFT ERA BG N°4,5Y",Footwear,Street,1,8,10,,,99990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHQ0506060,2027,Bold Plaza Egaña,"JORDAN CMFT ERA BG N°4,5Y",Footwear,Street,1,8,10,,,99990,69990,30%,1.0,89990,20%,0.8,69990,67492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHQ0507060,2005,Bold Ahumada,JORDAN CMFT ERA BP N°12C,Footwear,Street,1,6,10,,,76990,54990,30%,1.0,69990,20%,0.8,54990,52492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.177,SPECULATIVE,increase
NIHQ0508060,2004,Bold Plaza Oeste,JORDAN CMFT ERA BT N°8C,Footwear,Street,1,6,10,,,59990,39990,30%,1.0,49990,20%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHQ0508060,2005,Bold Ahumada,JORDAN CMFT ERA BT N°8C,Footwear,Street,1,6,10,,,59990,39990,30%,1.0,49990,20%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHQ0508060,2025,Bold Maipu,JORDAN CMFT ERA BT N°8C,Footwear,Street,1,6,9,,,59990,39990,30%,1.0,49990,20%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.005,SPECULATIVE,increase
NIHQ0508060,2037,Bold Vespucio III,JORDAN CMFT ERA BT N°8C,Footwear,Street,1,6,11,,,59990,39990,30%,1.0,49990,20%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 30% off -- test higher price; Sin elasticidad — volumen estimado,0.006,SPECULATIVE,increase
NIHQ3950103,2032,Bold Tobalaba,JORDAN MVP 92,Footwear,Street,1,9,3,,,152990,129990,15%,1.0,169990,Full price,0.8,129990,127492,-2497,INCREASE,Selling 1.0 u/sem at 15% off -- test higher price; Sin elasticidad — volumen estimado,0.004,SPECULATIVE,increase
NIHQ9016133,2011,Bold Imperio,POLERA M J BRK RLT JM,Apparel,Street,1,4,19,,,32990,24990,20%,1.0,29990,15%,0.8,24990,22492,-2497,INCREASE,Selling 1.0 u/sem at 20% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHV0091051,2002,Bold Plaza Norte,Pant M J BRK CLLGTE HBR,Apparel,Street,1,4,28,,,66990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHV0093051,2032,Bold Tobalaba,HD M J BRK CLLGTE HBR,Apparel,Street,1,4,24,,,66990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHV0093222,2020,Bold Florida Center,HOODIE M J BRK CLLGTE HBR,Apparel,Street,1,4,14,,,66990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHV0093222,2030,Bold Alameda,HOODIE M J BRK CLLGTE HBR,Apparel,Street,1,4,13,,,66990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,1.0,SPECULATIVE,increase
NIHV0093222,2031,Bold Valdivia,HOODIE M J BRK CLLGTE HBR,Apparel,Street,1,4,12,,,66990,39990,40%,1.0,49990,30%,0.8,39990,37492,-2497,INCREASE,Selling 1.0 u/sem at 40% off -- test higher price; Sin elasticidad — volumen estimado,0.006,SPECULATIVE,increase
